fighter_name,url,http_ok,http_error,html_bytes,anti_bot_hit,table_found,event_headers,headers_skipped_unconfirmed,headers_skipped_future,headers_with_dates,main_rows_total,matched_rows,fights_yielded,name_match_example,last_header_date_example,missing_closing_both,missing_closing_one_side,open_missing_count,reason_if_empty
Eryk Anders,https://www.bestfightodds.com/fighters/Eryk-Anders-6686,yes,,50407,maybe,yes,26,0,0,26,26,0,0,eryk anders +350 +375 ... +400 +7% ▲ ufc fight night: dolidze vs. hernandez odds,Oct 21st 2016,0,0,0,NAME_NEVER_FOUND
Julia Avila,https://www.bestfightodds.com/fighters/Julia-Avila-8150,yes,,23466,maybe,yes,9,0,0,9,9,0,0,julia avila +300 +450 ... +575 +35.6% ▲ ufc,May 4th 2018,0,0,0,NAME_NEVER_FOUND
Abu Azaitar,https://www.bestfightodds.com/fighters/Abu-Azaitar-3986,yes,,24856,maybe,yes,10,0,0,10,10,0,0,abu azaitar +105 +110 ... +110 +2.4% ▲ ufc,Oct 7th 2016,0,0,0,NAME_NEVER_FOUND
Ibo Aslan,https://www.bestfightodds.com/fighters/Ibo-Aslan-16319,yes,,18173,maybe,yes,5,0,0,5,5,0,0,ibo aslan -278 -300 ... -278 -0.8% ▼ ufc,Aug 16th 2023,0,0,0,NAME_NEVER_FOUND
Junior Assuncao,https://www.bestfightodds.com/fighters/Junior-Assuncao-167,yes,,16210,maybe,yes,4,0,0,4,4,0,0,junior assuncao +180 +295 ... +295 +29.1% ▲ ufc 141: lesnar vs. overeem,Sep 4th 2009,0,0,0,NAME_NEVER_FOUND
Viviane Araujo,https://www.bestfightodds.com/fighters/Viviane-Araujo-9155,yes,,33608,maybe,yes,15,0,0,15,15,0,0,viviane araujo +154 +160 ... +185 +8% ▲ ufc,May 11th 2019,0,0,0,NAME_NEVER_FOUND
Felipe Arantes,https://www.bestfightodds.com/fighters/Felipe-Arantes-2674,yes,,29671,maybe,yes,12,0,0,12,12,0,0,felipe arantes -175 -105 ... +100 +20.3% ▲ ufc fight night 132: cowboy vs. edwards,Aug 27th 2011,0,0,0,NAME_NEVER_FOUND
Jessin Ayari,https://www.bestfightodds.com/fighters/Jessin-Ayari-6500,yes,,19730,maybe,yes,6,0,0,6,6,0,0,jessin ayari +200 +200 ... +200 oktagon,Sep 3rd 2016,0,0,0,NAME_NEVER_FOUND
Magomed Ankalaev,https://www.bestfightodds.com/fighters/Magomed-Ankalaev-7794,yes,,36068,maybe,yes,16,0,1,16,15,0,0,magomed ankalaev +142 -105 ... +110 -18.6% ▼ ufc,Feb 29th 2020,0,0,0,NAME_NEVER_FOUND
Ottman Azaitar,https://www.bestfightodds.com/fighters/Ottman-Azaitar-9247,yes,,18646,maybe,yes,5,0,0,5,5,0,0,ottman azaitar +150 +175 ... +220 +15.8% ▲ ufc fight night,Sep 7th 2019,0,0,0,NAME_NEVER_FOUND
Hunter Azure,https://www.bestfightodds.com/fighters/Hunter-Azure-8903,yes,,21924,maybe,yes,8,0,0,8,8,0,0,hunter azure -549 -800 ... -800 -5.1% ▼ ikon fc,Feb 1st 2019,0,0,0,NAME_NEVER_FOUND
Sam Alvey,https://www.bestfightodds.com/fighters/Sam-Alvey-2496,yes,,63793,maybe,yes,35,0,0,35,35,0,0,sam alvey +350 +350 ... +350 karate combat,Jun 16th 2012,0,0,0,NAME_NEVER_FOUND
Tom Aspinall,https://www.bestfightodds.com/fighters/Tom-Aspinall-8930,yes,,34446,maybe,yes,17,4,2,17,11,0,0,tom aspinall -198 -430 ... -400 -21.3% ▼ ufc,Feb 16th 2019,0,0,0,NAME_NEVER_FOUND
Thiago Alves,https://www.bestfightodds.com/fighters/Thiago-Alves-118,yes,,43233,maybe,yes,21,0,0,21,21,0,0,thiago alves -185 -128 ... -125 +14.1% ▲ ufc 237: namajunas vs. andrade,Sep 19th 2007,0,0,0,NAME_NEVER_FOUND
Olivier Aubin-Mercier,https://www.bestfightodds.com/fighters/Olivier-Aubin-Mercier-4841,yes,,45536,maybe,yes,22,0,0,22,22,0,0,olivier aubin-mercier -180 -315 ... -260 -14.7% ▼ pfl,Apr 16th 2014,0,0,0,NAME_NEVER_FOUND
Marcus Aurelio,https://www.bestfightodds.com/fighters/Marcus-Aurelio-124,yes,,22800,maybe,yes,9,0,0,9,9,0,0,marcus aurelio +335 +240 ... +240 -27.9% ▼ dream 16,Jun 16th 2012,0,0,0,NAME_NEVER_FOUND
Jessica Andrade,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,yes,,60303,maybe,yes,32,0,0,32,32,0,0,jessica andrade +200 +107 ... +122 -39.5% ▼ ufc 319,Mar 26th 2022,0,0,0,NAME_NEVER_FOUND
Raphael Assuncao,https://www.bestfightodds.com/fighters/Raphael-Assuncao-2390,yes,,49144,maybe,yes,25,0,0,25,25,0,0,raphael assuncao +135 +110 ... +125 -8.8% ▼ ufc fight night 221,Jul 24th 2021,0,0,0,NAME_NEVER_FOUND
Andrei Arlovski,https://www.bestfightodds.com/fighters/Andrei-Arlovski-487,yes,,73744,maybe,yes,41,0,0,41,41,0,0,andrei arlovski +225 +205 ... +225 -2.8% ▼ ufc,Aug 27th 2011,0,0,0,NAME_NEVER_FOUND
Stephen Bass,https://www.bestfightodds.com/fighters/Stephen-Bass-3065,yes,,13791,maybe,yes,2,0,0,2,2,0,0,stephen bass -290 +100 ... +100 +32.8% ▲ xfc 25: boiling point,Dec 3rd 2011,0,0,0,NAME_NEVER_FOUND
Alexandre Barros,https://www.bestfightodds.com/fighters/Alexandre-Barros-1002,yes,,12271,maybe,yes,1,0,0,1,1,0,0,alexandre barros +330 +425 ... +425 +18.1% ▲ ufc 93: franklin vs henderson,Jan 17th 2009,0,0,0,NAME_NEVER_FOUND
Mehdi Baghdad,https://www.bestfightodds.com/fighters/Mehdi-Baghdad-4650,yes,,16790,maybe,yes,5,0,0,5,5,0,0,mehdi baghdad +145 +110 ... +119 -14% ▼ ufc fight night 90: dos anjos vs. alvarez,Jan 17th 2014,0,0,0,NAME_NEVER_FOUND
Austin Bashi,https://www.bestfightodds.com/fighters/Austin-Bashi-10472,yes,,21275,maybe,yes,8,0,0,8,8,0,0,austin bashi -560 -1150 ... -800 -6.9% ▼ ufc fight night: albazi vs taira odds,Nov 11th 2020,0,0,0,NAME_NEVER_FOUND
Izabela Badurek,https://www.bestfightodds.com/fighters/Izabela-Badurek-5540,yes,,15101,maybe,yes,3,0,0,3,3,0,0,izabela badurek +130 +107 ... +130 -5% ▼ fen 33: lotos fight night 5,Apr 11th 2015,0,0,0,NAME_NEVER_FOUND
Marcin Bandel,https://www.bestfightodds.com/fighters/Marcin-Bandel-5061,yes,,19689,maybe,yes,6,0,0,6,6,0,0,marcin bandel -350 -225 ... -225 +11% ▲ brave cf,Oct 4th 2014,0,0,0,NAME_NEVER_FOUND
David Baron,https://www.bestfightodds.com/fighters/David-Baron-849,yes,,12194,maybe,yes,1,0,0,1,1,0,0,david baron +150 +155 ... +155 +2% ▲ ufc 89: bisping vs leben,Oct 18th 2008,0,0,0,NAME_NEVER_FOUND
Dean Barry,https://www.bestfightodds.com/fighters/Dean-Barry-9297,yes,,18736,maybe,yes,7,0,0,7,7,0,0,dean barry -400 -360 ... -350 +2.4% ▲ titan fc 77,Jun 28th 2019,0,0,0,NAME_NEVER_FOUND
Peter Barrett,https://www.bestfightodds.com/fighters/Peter-Barrett-6751,yes,,19084,maybe,yes,6,0,0,6,6,0,0,peter barrett +525 +500 ... +500 -4.2% ▼ cage warriors,Nov 4th 2016,0,0,0,NAME_NEVER_FOUND
Dan Barrera,https://www.bestfightodds.com/fighters/Dan-Barrera-409,yes,,12240,maybe,yes,1,0,0,1,1,0,0,dan barrera +200 +195 ... +195 -1.7% ▼ ufc: the ultimate fighter 6 finale,Dec 8th 2007,0,0,0,NAME_NEVER_FOUND
Humberto Bandenay,https://www.bestfightodds.com/fighters/Humberto-Bandenay-7431,yes,,20356,maybe,yes,6,0,0,6,6,0,0,humberto bandenay +100 +160 ... +175 +25.1% ▲ combate 55,Dec 20th 2019,0,0,0,NAME_NEVER_FOUND
Niklas Backstrom,https://www.bestfightodds.com/fighters/Niklas-Backstrom-4907,yes,,19082,maybe,yes,6,0,0,6,6,0,0,niklas backstrom +180 +170 ... +188 -0.4% ▼ ksw 66,Dec 16th 2016,0,0,0,NAME_NEVER_FOUND
Danny Barlow,https://www.bestfightodds.com/fighters/Danny-Barlow-14814,yes,,19661,maybe,yes,6,0,0,6,6,0,0,danny barlow -345 -245 ... -200 +10.9% ▲ ufc,Nov 18th 2022,0,0,0,NAME_NEVER_FOUND
Shauna Bannon,https://www.bestfightodds.com/fighters/Shauna-Bannon-14505,yes,,19834,maybe,yes,6,0,0,6,6,0,0,shauna bannon +175 +200 ... +230 +13.5% ▲ ufc fight night,Sep 28th 2022,0,0,0,NAME_NEVER_FOUND
Daniel Barez,https://www.bestfightodds.com/fighters/Daniel-Barez-4827,yes,,19390,maybe,yes,6,0,0,6,6,0,0,daniel barez +250 +333 ... +390 +26% ▲ ufc,Apr 5th 2014,0,0,0,NAME_NEVER_FOUND
Oluwale Bamgbose,https://www.bestfightodds.com/fighters/Oluwale-Bamgbose-5755,yes,,18661,maybe,yes,5,0,0,5,5,0,0,oluwale bamgbose -105 +122 ... +140 +15.5% ▲ ufc on fox 26: lawler vs. dos anjos,Aug 8th 2015,0,0,0,NAME_NEVER_FOUND
Shamar Bailey,https://www.bestfightodds.com/fighters/Shamar-Bailey-1620,yes,,20753,maybe,yes,7,0,0,7,7,0,0,shamar bailey +185 +170 ... +170 -5.6% ▼ xfc 23: louisville slugfest,Nov 7th 2009,0,0,0,NAME_NEVER_FOUND
Dione Barbosa,https://www.bestfightodds.com/fighters/Dione-Barbosa-12811,yes,,22999,maybe,yes,8,0,0,8,8,0,0,dione barbosa +120 +165 ... +180 +19.1% ▲ ufc 319 odds,Nov 12th 2021,0,0,0,NAME_NEVER_FOUND
Tae Hyun Bang,https://www.bestfightodds.com/fighters/Tae-Hyun-Bang-4584,yes,,18605,maybe,yes,5,0,0,5,5,0,0,tae hyun bang +175 +275 ... +280 +27.2% ▲ ufc fight night 93: arlovski vs. barnett,Jan 4th 2014,0,0,0,NAME_NEVER_FOUND
Luke Barnatt,https://www.bestfightodds.com/fighters/Luke-Barnatt-3216,yes,,27655,maybe,yes,12,0,0,12,12,0,0,luke barnatt -230 -253 ... -253 -2.8% ▼ acb 88: brisbane,Mar 24th 2012,0,0,0,NAME_NEVER_FOUND
Melsik Baghdasaryan,https://www.bestfightodds.com/fighters/Melsik-Baghdasaryan-10282,yes,,23037,maybe,yes,8,0,0,8,8,0,0,melsik baghdasaryan +300 +350 ... +400 +15.6% ▲ ufc,Sep 1st 2020,0,0,0,NAME_NEVER_FOUND
Farid Basharat,https://www.bestfightodds.com/fighters/Farid-Basharat-11791,yes,,22444,maybe,yes,8,0,0,8,8,0,0,farid basharat -278 -900 ... -575 -19.7% ▼ ufc,Jul 24th 2021,0,0,0,NAME_NEVER_FOUND
Michel Batista,https://www.bestfightodds.com/fighters/Michel-Batista-7819,yes,,13957,maybe,yes,2,0,0,2,2,0,0,michel batista +145 +113 ... +120 -12.4% ▼ ufc: the ultimate fighter 28 finale: dos anjos vs. usman,Dec 15th 2017,0,0,0,NAME_NEVER_FOUND
Chris Barnett,https://www.bestfightodds.com/fighters/Chris-Barnett-3234,yes,,26314,maybe,yes,11,0,0,11,11,0,0,chris barnett +475 +500 ... +550 +8.1% ▲ ufc,Jul 20th 2012,0,0,0,NAME_NEVER_FOUND
Ali Bagautinov,https://www.bestfightodds.com/fighters/Ali-Bagautinov-4254,yes,,31825,maybe,yes,15,0,0,15,15,0,0,ali bagautinov +200 +200 ... +200 open fc,Apr 28th 2017,0,0,0,NAME_NEVER_FOUND
Ariel Beck,https://www.bestfightodds.com/fighters/Ariel-Beck-5931,yes,,15465,maybe,yes,4,0,0,4,4,0,0,ariel beck +700 +700 ... +700 0% legacy fc 49: krantz vs. morono,May 7th 2016,0,0,0,NAME_NEVER_FOUND
Siyar Bahadurzada,https://www.bestfightodds.com/fighters/Siyar-Bahadurzada-538,yes,,27933,maybe,yes,11,0,0,11,11,0,0,siyar bahadurzada +130 +170 ... +190 +18.4% ▲ ufc on espn+ 18: hermansson vs. cannonier,Mar 5th 2008,0,0,0,NAME_NEVER_FOUND
Miguel Baeza,https://www.bestfightodds.com/fighters/Miguel-Baeza-6383,yes,,24483,maybe,yes,9,0,0,9,9,0,0,miguel baeza -150 -225 ... -192 -12% ▼ ufc,Aug 5th 2016,0,0,0,NAME_NEVER_FOUND
Javid Basharat,https://www.bestfightodds.com/fighters/Javid-Basharat-10973,yes,,24337,maybe,yes,9,0,0,9,9,0,0,javid basharat -218 -265 ... -240 -4.9% ▼ ufc,Mar 27th 2021,0,0,0,NAME_NEVER_FOUND
Enrique Barzola,https://www.bestfightodds.com/fighters/Enrique-Barzola-5986,yes,,40499,maybe,yes,19,0,0,19,19,0,0,enrique barzola -110 -137 ... +115 +3.1% ▲ pfl,Mar 14th 2020,0,0,0,NAME_NEVER_FOUND
Shayna Baszler,https://www.bestfightodds.com/fighters/Shayna-Baszler-803,yes,,21140,maybe,yes,7,0,0,7,7,0,0,shayna baszler +200 +485 ... +525 +50.4% ▲ ufc fight night 62: maia vs. laflare,Jul 26th 2008,0,0,0,NAME_NEVER_FOUND
Danilo Belluardo,https://www.bestfightodds.com/fighters/Danilo-Belluardo-6172,yes,,17643,maybe,yes,5,0,0,5,5,0,0,danilo belluardo -150 -150 ... -150 cage warriors 131,Feb 6th 2021,0,0,0,NAME_NEVER_FOUND
Francimar Barroso,https://www.bestfightodds.com/fighters/Francimar-Barroso-4738,yes,,32677,maybe,yes,14,0,0,14,14,0,0,"francimar barroso -116 -140 ... -116 -3.4% ▼ pfl 2019, playoffs 3",Mar 23rd 2014,0,0,0,NAME_NEVER_FOUND
DeAnna Bennett,https://www.bestfightodds.com/fighters/Deanna-Bennett-5094,yes,,40849,maybe,yes,20,0,0,20,20,0,0,deanna bennett +105 +140 ... +140 +14.6% ▲ invicta,Feb 15th 2019,0,0,0,NAME_NEVER_FOUND
Alan Baudot,https://www.bestfightodds.com/fighters/Alan-Baudot-10382,yes,,17830,maybe,yes,5,0,0,5,5,0,0,alan baudot -115 -111 ... +116 +8.8% ▲ ufc on espn: tsarukyan vs. gamrot,May 14th 2022,0,0,0,NAME_NEVER_FOUND
Ignacio Bahamondes,https://www.bestfightodds.com/fighters/Ignacio-Bahamondes-9750,yes,,31859,maybe,yes,14,0,0,14,14,0,0,ignacio bahamondes +110 -150 ... -125 -23.2% ▼ ufc fight night,Jul 18th 2020,0,0,0,NAME_NEVER_FOUND
Seth Baczynski,https://www.bestfightodds.com/fighters/Seth-Baczynski-1960,yes,,29532,maybe,yes,12,0,0,12,12,0,0,seth baczynski -135 +105 ... +105 +15.1% ▲ lfa 59: michaud vs. aguilera,Jun 19th 2010,0,0,0,NAME_NEVER_FOUND
Rolando Bedoya,https://www.bestfightodds.com/fighters/Rolando-Bedoya-16166,yes,,13902,maybe,yes,2,0,0,2,2,0,0,rolando bedoya +120 -110 ... +105 -11.6% ▼ ufc,Aug 26th 2023,0,0,0,NAME_NEVER_FOUND
Azamat Bekoev,https://www.bestfightodds.com/fighters/Azamat-Bekoev-11142,yes,,22550,maybe,yes,8,0,0,8,8,0,0,azamat bekoev -240 -400 ... -330 -10.5% ▼ ufc,Apr 23rd 2021,0,0,0,NAME_NEVER_FOUND
Chris Beal,https://www.bestfightodds.com/fighters/Chris-Beal-4857,yes,,20062,maybe,yes,6,0,0,6,6,0,0,chris beal +240 +275 ... +275 +9.3% ▲ xmma 5,Apr 26th 2014,0,0,0,NAME_NEVER_FOUND
Maycee Barber,https://www.bestfightodds.com/fighters/Maycee-Barber-7240,yes,,37693,maybe,yes,19,0,0,19,19,0,0,maycee barber +140 +188 ... +225 +21.3% ▲ ufc,Jun 23rd 2017,0,0,0,NAME_NEVER_FOUND
Johnny Bedford,https://www.bestfightodds.com/fighters/Johnny-Bedford-1900,yes,,22599,maybe,yes,8,0,0,8,8,0,0,johnny bedford -535 -535 ... -535 0% lfa 16: bedford vs. flick,May 20th 2010,0,0,0,NAME_NEVER_FOUND
Raoni Barcelos,https://www.bestfightodds.com/fighters/Raoni-Barcelos-4521,yes,,43357,maybe,yes,22,0,0,22,22,0,0,raoni barcelos -175 -278 ... -250 -14% ▼ ufc fight night,Mar 4th 2016,0,0,0,NAME_NEVER_FOUND
Allen Berube,https://www.bestfightodds.com/fighters/Allen-Berube-74,yes,,11610,maybe,yes,1,0,0,1,1,0,0,allen berube n/a ufc: the ultimate fighter 5 finale,Jun 23rd 2007,0,0,0,NAME_NEVER_FOUND
Antonio Banuelos,https://www.bestfightodds.com/fighters/Antonio-Banuelos-152,yes,,28062,maybe,yes,12,0,0,12,12,0,0,antonio banuelos -140 +140 ... +180 +34.1% ▲ legacy fighting championship 20: prater vs. ferreira,Aug 5th 2007,0,0,0,NAME_NEVER_FOUND
Bryan Battle,https://www.bestfightodds.com/fighters/Bryan-Battle-12265,yes,,25437,maybe,yes,10,0,0,10,10,0,0,bryan battle -250 -200 ... -188 +7.8% ▲ ufc,Apr 29th 2023,0,0,0,NAME_NEVER_FOUND
Rodolfo Bellato,https://www.bestfightodds.com/fighters/Rodolfo-Bellato-11728,yes,,25721,maybe,yes,10,0,0,10,10,0,0,rodolfo bellato -350 -400 ... -325 -0.3% ▼ ufc fight night,Jul 16th 2021,0,0,0,NAME_NEVER_FOUND
Pat Barry,https://www.bestfightodds.com/fighters/Pat-Barry-930,yes,,30807,maybe,yes,13,0,0,13,13,0,0,pat barry -280 +125 ... +130 +40.5% ▲ fury grappling 6,Dec 27th 2008,0,0,0,NAME_NEVER_FOUND
Lance Benoist,https://www.bestfightodds.com/fighters/Lance-Benoist-2702,yes,,16986,maybe,yes,4,0,0,4,4,0,0,lance benoist -110 -105 ... -102 +2.7% ▲ ufc fight night 42: henderson vs. khabilov,Sep 17th 2011,0,0,0,NAME_NEVER_FOUND
Marco Beltran,https://www.bestfightodds.com/fighters/Marco-Beltran-5866,yes,,19801,maybe,yes,6,0,0,6,6,0,0,marco beltran -250 -250 ... -250 war mma,Nov 28th 2015,0,0,0,NAME_NEVER_FOUND
Keith Berish,https://www.bestfightodds.com/fighters/Keith-Berish-5004,yes,,13861,maybe,yes,2,0,0,2,2,0,0,keith berish +180 +121 ... +130 -23.9% ▼ ufc fight night 102: lewis vs. abdurakhimov,Jul 6th 2014,0,0,0,NAME_NEVER_FOUND
Marc-Andre Barriault,https://www.bestfightodds.com/fighters/Marc-Andre-Barriault-8960,yes,,34426,maybe,yes,15,0,0,15,15,0,0,marc-andre barriault +220 +450 ... +500 +44.3% ▲ ufc,Dec 21st 2019,0,0,0,NAME_NEVER_FOUND
Talita Bernardo,https://www.bestfightodds.com/fighters/Talita-Bernardo-7792,yes,,21483,maybe,yes,7,0,0,7,7,0,0,talita bernardo +175 +175 ... +175 0% invicta,Jan 14th 2018,0,0,0,NAME_NEVER_FOUND
Steve Berger,https://www.bestfightodds.com/fighters/Steve-Berger-516,yes,,13100,maybe,yes,2,0,0,2,2,0,0,steve berger -225 -230 ... -230 -0.7% ▼ strikeforce: strikeforce at the dome,Apr 16th 2010,0,0,0,NAME_NEVER_FOUND
Mirsad Bektic,https://www.bestfightodds.com/fighters/Mirsad-Bektic-3176,yes,,30597,maybe,yes,13,0,0,13,13,0,0,mirsad bektic -275 -357 ... -310 -5.1% ▼ ufc on espn+ 36: covington vs. woodley,May 25th 2012,0,0,0,NAME_NEVER_FOUND
Diana Belbita,https://www.bestfightodds.com/fighters/Diana-Belbita-9450,yes,,20090,maybe,yes,6,0,0,6,6,0,0,diana belbita +300 +600 ... +750 +49.1% ▲ ufc fight night,Oct 18th 2019,0,0,0,NAME_NEVER_FOUND
Mario Bautista,https://www.bestfightodds.com/fighters/Mario-Bautista-8867,yes,,31583,maybe,yes,14,0,0,14,14,0,0,mario bautista +163 +140 ... +165 -4% ▼ ufc,Jun 24th 2023,0,0,0,NAME_NEVER_FOUND
Manny Bermudez,https://www.bestfightodds.com/fighters/Manny-Bermudez-6029,yes,,21154,maybe,yes,7,0,0,7,7,0,0,manny bermudez +105 -185 ... -170 -30.7% ▼ ufc on espn 6: reyes vs. weidman,Jan 8th 2016,0,0,0,NAME_NEVER_FOUND
Matt Bessette,https://www.bestfightodds.com/fighters/Matt-Bessette-3227,yes,,38419,maybe,yes,22,0,0,22,22,0,0,matt bessette -400 -901 ... -800 -12.1% ▼ ces 64,Mar 30th 2012,0,0,0,NAME_NEVER_FOUND
KB Bhullar,https://www.bestfightodds.com/fighters/Kb-Bhullar-10377,yes,,19680,maybe,yes,6,0,0,6,6,0,0,kb bhullar +140 +175 ... +175 +12.7% ▲ unified mma,Oct 10th 2020,0,0,0,NAME_NEVER_FOUND
Joey Beltran,https://www.bestfightodds.com/fighters/Joey-Beltran-1231,yes,,38300,maybe,yes,18,0,0,18,18,0,0,joey beltran +110 +138 ... +140 +12.1% ▲ bellator 168: sakara vs. beltran,May 1st 2009,0,0,0,NAME_NEVER_FOUND
Renan Barao,https://www.bestfightodds.com/fighters/Renan-Barao-1857,yes,,41888,maybe,yes,20,0,0,20,20,0,0,renan barao -110 +155 ... +155 +25.1% ▲ efc 44,Jun 20th 2010,0,0,0,NAME_NEVER_FOUND
Tom Blackledge,https://www.bestfightodds.com/fighters/Tom-Blackledge-2007,yes,,12236,maybe,yes,1,0,0,1,1,0,0,tom blackledge -185 -190 ... -190 -0.9% ▼ ufc 127: penn vs. fitch,Feb 26th 2011,0,0,0,NAME_NEVER_FOUND
Bryan Barberena,https://www.bestfightodds.com/fighters/Bryan-Barberena-4982,yes,,42233,maybe,yes,20,0,0,20,20,0,0,bryan barberena +110 +195 ... +230 +31.1% ▲ ufc,Dec 13th 2014,0,0,0,NAME_NEVER_FOUND
Ryan Benoit,https://www.bestfightodds.com/fighters/Ryan-Benoit-2355,yes,,32606,maybe,yes,15,0,0,15,15,0,0,ryan benoit -140 -148 ... -130 +0.3% ▲ ufc on espn: hall vs. strickland,Mar 11th 2011,0,0,0,NAME_NEVER_FOUND
Blake Bilder,https://www.bestfightodds.com/fighters/Blake-Bilder-13013,yes,,19764,maybe,yes,6,0,0,6,6,0,0,blake bilder -110 +120 ... +175 +25.7% ▲ ufc fight night,Dec 17th 2021,0,0,0,NAME_NEVER_FOUND
Phil Baroni,https://www.bestfightodds.com/fighters/Phil-Baroni-34,yes,,33471,maybe,yes,17,0,0,17,17,0,0,phil baroni +180 +210 ... +215 +10.5% ▲ bellator 122: cooper vs. halsey,Jun 22nd 2007,0,0,0,NAME_NEVER_FOUND
Arjan Bhullar,https://www.bestfightodds.com/fighters/Arjan-Bhullar-7294,yes,,20652,maybe,yes,7,0,0,7,7,0,0,arjan bhullar +200 +136 ... +136 -27.1% ▼ one,Oct 13th 2019,0,0,0,NAME_NEVER_FOUND
Ryan Bader,https://www.bestfightodds.com/fighters/Ryan-Bader-987,yes,,62120,maybe,yes,33,0,0,33,33,0,0,ryan bader -130 +114 ... +145 +23.1% ▲ pfl vs bellator,Dec 13th 2008,0,0,0,NAME_NEVER_FOUND
David Bielkheden,https://www.bestfightodds.com/fighters/David-Bielkheden-486,yes,,27398,maybe,yes,13,0,0,13,13,0,0,david bielkheden -190 -230 ... -230 -6.4% ▼ superior challenge 15,Oct 29th 2010,0,0,0,NAME_NEVER_FOUND
Tereza Bleda,https://www.bestfightodds.com/fighters/Tereza-Bleda-10088,yes,,23898,maybe,yes,10,0,0,10,10,0,0,tereza bleda -275 -260 ... -225 +3.6% ▲ ufc fight night 227,May 30th 2020,0,0,0,NAME_NEVER_FOUND
Byron Bloodworth,https://www.bestfightodds.com/fighters/Byron-Bloodworth-2934,yes,,13838,maybe,yes,2,0,0,2,2,0,0,byron bloodworth +200 +380 ... +420 +40% ▲ ufc 155: dos santos vs. velasquez ii,Oct 1st 2011,0,0,0,NAME_NEVER_FOUND
Galore Bofando,https://www.bestfightodds.com/fighters/Galore-Bofando-7213,yes,,14809,maybe,yes,3,0,0,3,3,0,0,galore bofando +110 +115 ... +125 +4.5% ▲ ufc on fox 26: lawler vs. dos anjos,Jun 22nd 2019,0,0,0,NAME_NEVER_FOUND
Alan Belcher,https://www.bestfightodds.com/fighters/Alan-Belcher-165,yes,,28634,maybe,yes,12,0,0,12,12,0,0,alan belcher -275 -275 ... -275 gamebred,Oct 20th 2007,0,0,0,NAME_NEVER_FOUND
James Bochnovic,https://www.bestfightodds.com/fighters/James-Bochnovic-7353,yes,,14704,maybe,yes,3,0,0,3,3,0,0,james bochnovic +170 +250 ... +270 +25% ▲ ufc 224: nunes vs. pennington,May 11th 2019,0,0,0,NAME_NEVER_FOUND
Gabriel Benitez,https://www.bestfightodds.com/fighters/Gabriel-Benitez-5295,yes,,35845,maybe,yes,16,0,0,16,16,0,0,gabriel benitez +200 +175 ... +210 -0.7% ▼ ufc,Nov 15th 2014,0,0,0,NAME_NEVER_FOUND
Brad Blackburn,https://www.bestfightodds.com/fighters/Brad-Blackburn-518,yes,,21430,maybe,yes,7,0,0,7,7,0,0,brad blackburn +330 +220 ... +220 -34.4% ▼ bellator fighting championships 25,Apr 4th 2008,0,0,0,NAME_NEVER_FOUND
Roman Bogatov,https://www.bestfightodds.com/fighters/Roman-Bogatov-10115,yes,,16603,maybe,yes,4,0,0,4,4,0,0,roman bogatov -150 -120 ... -115 +9.8% ▲ brave cf 64,Jul 11th 2020,0,0,0,NAME_NEVER_FOUND
Jason Black,https://www.bestfightodds.com/fighters/Jason-Black-215,yes,,12220,maybe,yes,1,0,0,1,1,0,0,jason black -330 -310 ... -310 +1.5% ▲ ufc 77: hostile territory,Oct 20th 2007,0,0,0,NAME_NEVER_FOUND
Anthony Birchak,https://www.bestfightodds.com/fighters/Anthony-Birchak-2445,yes,,32580,maybe,yes,15,0,0,15,15,0,0,anthony birchak -155 +110 ... +125 +23.8% ▲ ufc on espn+ 40: santos vs. teixeira,Apr 16th 2011,0,0,0,NAME_NEVER_FOUND
Denys Bondar,https://www.bestfightodds.com/fighters/Denys-Bondar-10576,yes,,15376,maybe,yes,3,0,0,3,3,0,0,denys bondar -198 -112 ... +115 +25.5% ▲ ufc,Feb 5th 2022,0,0,0,NAME_NEVER_FOUND
Erin Blanchfield,https://www.bestfightodds.com/fighters/Erin-Blanchfield-8336,yes,,33157,maybe,yes,17,2,0,17,15,0,0,erin blanchfield -175 -275 ... -240 -12.8% ▼ ufc,Jul 21st 2018,0,0,0,NAME_NEVER_FOUND
Mandy Bohm,https://www.bestfightodds.com/fighters/Mandy-Bohm-9979,yes,,18029,maybe,yes,5,0,0,5,5,0,0,mandy bohm +210 +188 ... +225 -3% ▼ ufc fight night: smith vs walker,Oct 1st 2020,0,0,0,NAME_NEVER_FOUND
Jesse Bongfeldt,https://www.bestfightodds.com/fighters/Jesse-Bongfeldt-2169,yes,,13822,maybe,yes,2,0,0,2,2,0,0,jesse bongfeldt +180 +420 ... +420 +46.2% ▲ ufc 131: carwin vs. dos santos,Dec 11th 2010,0,0,0,NAME_NEVER_FOUND
Gaston Bolanos,https://www.bestfightodds.com/fighters/Gaston-Bolanos-6991,yes,,28867,maybe,yes,14,0,0,14,14,0,0,gaston bolanos -218 -135 ... -126 +17.6% ▲ ufc,Feb 18th 2017,0,0,0,NAME_NEVER_FOUND
Kyle Bochniak,https://www.bestfightodds.com/fighters/Kyle-Bochniak-6025,yes,,30056,maybe,yes,13,0,0,13,13,0,0,kyle bochniak +375 +330 ... +500 +3.8% ▲ pfl week 5,Jan 8th 2016,0,0,0,NAME_NEVER_FOUND
